date,AAPLclose,axpclose,catclose,baclose,cscoclose,cvxclose,ibmclose,msftclose,pgclose,xomclose
2018-11-21,176.78,106.0659,121.4885,317.32,44.1482,116.1,117.2,101.71,91.3771,76.97
2018-11-23,172.29,105.309,123.0782,312.32,44.5451,117.57,118.57,103.11,90.6925,77.56
2018-11-26,174.62,109.2329,121.5381,316.36,44.1978,113.6,117.19,103.07,90.8215,75.49
2018-11-27,174.24,109.6612,124.0023,318.03,45.2199,114.98,119.56,106.47,91.2184,76.98
2018-11-28,180.94,112.4299,123.8036,333.5,45.7657,115.21,120.03,107.14,91.9922,77.05
2018-11-29,179.55,110.8563,129.9341,342.56,46.9267,118.14,123.0,111.12,92.28,78.45
2018-11-30,178.58,111.8124,129.3976,346.76,46.9763,118.85,121.48,110.19,92.0915,79.06
2018-12-03,184.82,111.902,134.8028,359.96,47.5022,118.94,124.27,110.89,93.7682,79.5
2018-12-04,176.69,107.2013,138.0618,342.5,48.3655,120.67,125.31,112.09,92.5875,81.22
2018-12-06,174.72,107.8088,128.4934,331.9,46.9862,117.24,121.6,108.52,92.5776,79.43
2018-12-07,168.49,106.2452,127.5495,323.22,48.0182,115.91,123.91,109.19,92.8157,78.39
2018-12-10,169.6,105.3588,122.7603,326.35,46.0832,115.49,119.34,104.82,91.7244,77.64
2018-12-11,168.63,104.9704,122.6013,322.03,46.5,114.94,121.13,107.59,92.2998,76.54
2018-12-12,169.1,107.0419,122.4523,326.69,46.7282,115.47,120.89,108.59,93.1729,76.68
2018-12-13,170.95,106.2651,124.5686,325.47,47.0557,115.62,121.16,109.08,93.292,76.02
2018-12-14,165.48,105.2692,125.0952,318.75,47.1053,115.94,120.73,109.45,95.7327,76.98
2018-12-17,163.94,100.7676,125.9597,316.13,45.468,113.83,119.9,106.03,95.8815,75.58
2018-12-18,166.07,100.6082,123.6744,328.06,43.8604,112.45,116.1,102.89,92.0418,74.04
2018-12-19,160.89,98.3674,123.4757,319.55,43.7215,109.74,116.65,103.97,91.764,72.0
2018-12-20,156.83,95.3796,121.5481,313.05,42.8086,107.83,116.43,103.69,91.0398,70.78
2018-12-21,150.73,90.9577,120.7731,304.55,42.1635,104.98,113.02,101.51,90.2659,68.63
2018-12-24,146.83,89.1352,119.3025,294.16,41.5285,104.21,110.94,98.23,90.256,68.12
2018-12-26,157.17,93.4575,116.2025,313.93,39.9705,100.99,107.57,94.13,86.6743,65.51
2018-12-27,156.15,94.2941,123.9625,317.14,42.1437,107.39,111.39,100.56,89.3829,68.64
2018-12-28,156.23,94.0351,125.8603,316.38,42.5803,109.32,113.78,101.18,91.2977,68.94
2018-12-31,157.74,94.9315,124.8071,322.5,42.4414,108.65,113.03,100.39,90.4643,68.17
2019-01-02,157.92,95.29,126.2578,323.81,42.9971,108.79,113.67,101.57,91.1985,68.19
2019-01-03,142.19,93.43,125.5722,310.9,42.62,110.69,115.21,101.12,90.5635,69.69
2019-01-04,148.26,97.64,120.7333,327.08,41.07,108.57,112.91,97.4,89.9286,68.62
2019-01-07,147.93,98.17,127.3309,328.11,42.92,110.82,117.32,101.93,91.764,71.15
2019-01-08,150.75,98.65,127.4104,340.53,43.21,112.26,118.15,102.06,91.397,71.52
2019-01-09,153.31,98.83,128.9405,343.83,43.56,111.77,119.83,102.8,91.7343,72.04
2019-01-10,153.8,98.26,129.4373,352.61,43.32,113.27,120.69,104.27,90.2361,72.42
2019-01-11,152.29,98.55,132.1101,352.9,43.24,113.45,121.79,103.6,90.4544,72.05
2019-01-14,150.0,98.44,131.2556,350.36,43.49,112.54,121.46,102.8,91.0497,71.72
2019-01-15,153.07,97.99,130.9575,352.24,43.21,111.72,120.39,102.05,90.4346,71.63
2019-01-16,154.94,99.41,129.8546,352.06,44.02,112.12,121.73,105.01,91.2878,71.67
2019-01-17,155.86,99.49,130.8184,359.09,43.96,111.4,121.62,105.38,90.6528,71.64
2019-01-18,156.82,100.48,133.68,364.73,44.21,111.96,122.19,106.12,90.64,72.13
,,,136.6,,45.03,114.37,123.82,107.71,91.42,72.99
